"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"B_cells","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.140973583165791,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ccr2+MHCII+MØ","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.132990218635797,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"DC2","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.126120927297023,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"ILC","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.176803986049294,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ly6ChiMo","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.214745648574006,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ly6CloMo","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.0338808986288875,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"MHCII+MØtr","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.131677325615033,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"MØinf","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.129328832199141,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"NK","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.135461116970827,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Spp1+Gpnmb+MØ","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.0902767379143277,0.01,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.0490670418941807,0.01,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.133645577726385,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"gdT","Ccr2+MHCII+MØ","Tgfb1","TGFbR1_R2",0.134665102446603,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_cells","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.22626427730791,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ccr2+MHCII+MØ","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.214657834574343,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"DC2","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.204565490002673,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"ILC","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.27678767028421,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ly6ChiMo","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.345046435942525,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ly6CloMo","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.0581520452673258,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"MHCII+MØtr","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.212736533879775,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"MØinf","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.209290789446588,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"NK","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.218264098004745,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Spp1+Gpnmb+MØ","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.15026040017563,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.0842036665256511,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.215615557198467,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"gdT","MHCII+MØtr","Tgfb1","TGFbR1_R2",0.217103695468574,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"B_cells","MØinf","Tgfb1","TGFbR1_R2",0.151533356366104,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ccr2+MHCII+MØ","MØinf","Tgfb1","TGFbR1_R2",0.143051573448442,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"DC2","MØinf","Tgfb1","TGFbR1_R2",0.135743953333552,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"ILC","MØinf","Tgfb1","TGFbR1_R2",0.18945574367872,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ly6ChiMo","MØinf","Tgfb1","TGFbR1_R2",0.230862634765077,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Ly6CloMo","MØinf","Tgfb1","TGFbR1_R2",0.0367136860255622,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"MHCII+MØtr","MØinf","Tgfb1","TGFbR1_R2",0.141655582109002,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"MØinf","MØinf","Tgfb1","TGFbR1_R2",0.139157644961629,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"NK","MØinf","Tgfb1","TGFbR1_R2",0.145677997679813,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"Spp1+Gpnmb+MØ","MØinf","Tgfb1","TGFbR1_R2",0.0974698964675171,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"T","MØinf","Tgfb1","TGFbR1_R2",0.0531685599320318,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","MØinf","Tgfb1","TGFbR1_R2",0.143748293196733,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"gdT","MØinf","Tgfb1","TGFbR1_R2",0.144832003209206,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"MØinf","B_cells","Gdf15","Tgfbr2",0.0508268903942345,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","B_cells","Gdf15","Tgfbr2",0.0507236058950094,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","B_cells","Gdf15","Tgfbr2",0.0505642772238685,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"MØinf","Ccr2+MHCII+MØ","Gdf15","Tgfbr2",0.0463560295864894,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","Ccr2+MHCII+MØ","Gdf15","Tgfbr2",0.0462613874526244,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","Ccr2+MHCII+MØ","Gdf15","Tgfbr2",0.04611539421491,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"MØinf","MHCII+MØtr","Gdf15","Tgfbr2",0.128275704805596,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","MHCII+MØtr","Gdf15","Tgfbr2",0.128036267532417,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","MHCII+MØtr","Gdf15","Tgfbr2",0.127666751167113,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"MØinf","MØinf","Gdf15","Tgfbr2",0.0493828709044028,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","MØinf","Gdf15","Tgfbr2",0.0492823684173146,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","MØinf","Gdf15","Tgfbr2",0.0491273325506983,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"MØinf","NK","Gdf15","Tgfbr2",0.12755576546023,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","NK","Gdf15","Tgfbr2",0.127317475744536,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","NK","Gdf15","Tgfbr2",0.126949731812086,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"MØinf","T","Gdf15","Tgfbr2",0.0493045032933053,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","T","Gdf15","Tgfbr2",0.0492041520422419,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","T","Gdf15","Tgfbr2",0.0490493495394533,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"MØinf","TLF+MØ","Gdf15","Tgfbr2",0.131227928055235,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","TLF+MØ","Gdf15","Tgfbr2",0.130983808220695,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","TLF+MØ","Gdf15","Tgfbr2",0.130607059341768,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"MØinf","gdT","Gdf15","Tgfbr2",0.134330457020878,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"NK","gdT","Gdf15","Tgfbr2",0.134081456383315,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"TLF+MØ","gdT","Gdf15","Tgfbr2",0.133697168493386,0,"GDF15_TGFBR2","Gdf15  - Tgfbr2","GDF","Secreted Signaling","KEGG: mmu04350"
"vCM1","vCM2","Wnt5b","Fzd6",0.0857023898824797,0,"WNT5B_FZD6","Wnt5b  - Fzd6","ncWNT","Secreted Signaling","KEGG: mmu04310"
"vCM2","vCM2","Wnt5b","Fzd6",0.0843194833030364,0,"WNT5B_FZD6","Wnt5b  - Fzd6","ncWNT","Secreted Signaling","KEGG: mmu04310"
"Spp1+Gpnmb+MØ","vCM1","Hbegf","Erbb4",0.15564684933073,0,"HBEGF_ERBB4","Hbegf  - Erbb4","EGF","Secreted Signaling","KEGG: mmu04012"
"Spp1+Gpnmb+MØ","vCM2","Hbegf","Erbb4",0.150589503341783,0,"HBEGF_ERBB4","Hbegf  - Erbb4","EGF","Secreted Signaling","KEGG: mmu04012"
"Spp1+Gpnmb+MØ","vCM3","Hbegf","Erbb4",0.132834714134478,0,"HBEGF_ERBB4","Hbegf  - Erbb4","EGF","Secreted Signaling","KEGG: mmu04012"
"Spp1+Gpnmb+MØ","vCM4","Hbegf","Erbb4",0.0485172652362273,0,"HBEGF_ERBB4","Hbegf  - Erbb4","EGF","Secreted Signaling","KEGG: mmu04012"
"Ly6ChiMo","vCM1","Nrg1","Erbb4",0.175956647991291,0,"NRG1_ERBB4","Nrg1  - Erbb4","NRG","Secreted Signaling","KEGG: mmu04012"
"Ly6ChiMo","vCM2","Nrg1","Erbb4",0.170372543902684,0,"NRG1_ERBB4","Nrg1  - Erbb4","NRG","Secreted Signaling","KEGG: mmu04012"
"Ly6ChiMo","vCM3","Nrg1","Erbb4",0.150699112210211,0,"NRG1_ERBB4","Nrg1  - Erbb4","NRG","Secreted Signaling","KEGG: mmu04012"
"Ly6ChiMo","vCM4","Nrg1","Erbb4",0.0557714508636505,0,"NRG1_ERBB4","Nrg1  - Erbb4","NRG","Secreted Signaling","KEGG: mmu04012"
"Ly6ChiMo","ILC","Nrg1","ITGAV_ITGB3",0.0638292944791115,0,"NRG1_ITGAV_ITGB3","Nrg1  - (Itgav+Itgb3)","NRG","Secreted Signaling","PMID: 20682778"
"vCM1","DC2","Fgf1","Fgfr1",0.175003024061613,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","DC2","Fgf1","Fgfr1",0.170021540388838,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","DC2","Fgf1","Fgfr1",0.127930507939064,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","NK","Fgf1","Fgfr1",0.176871829519753,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","NK","Fgf1","Fgfr1",0.171848230828862,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","NK","Fgf1","Fgfr1",0.129375468852557,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","TLF+MØ","Fgf1","Fgfr1",0.185107322196845,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","TLF+MØ","Fgf1","Fgfr1",0.179900937554363,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","TLF+MØ","Fgf1","Fgfr1",0.135764201147446,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","gdT","Fgf1","Fgfr1",0.199065888362415,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","gdT","Fgf1","Fgfr1",0.193560155188005,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","gdT","Fgf1","Fgfr1",0.146671617226858,0,"FGF1_FGFR1","Fgf1  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","vCM1","Fgf1","Fgfr2",0.507592212244935,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","vCM1","Fgf1","Fgfr2",0.498868261684169,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","vCM1","Fgf1","Fgfr2",0.416189865624458,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","vCM2","Fgf1","Fgfr2",0.496756979632298,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","vCM2","Fgf1","Fgfr2",0.488034682941869,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","vCM2","Fgf1","Fgfr2",0.40569820899516,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","vCM3","Fgf1","Fgfr2",0.500510651248891,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","vCM3","Fgf1","Fgfr2",0.491786854166604,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","vCM3","Fgf1","Fgfr2",0.409323466621413,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","vCM4","Fgf1","Fgfr2",0.224693249714468,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM2","vCM4","Fgf1","Fgfr2",0.218672235964797,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM3","vCM4","Fgf1","Fgfr2",0.166959908201665,0,"FGF1_FGFR2","Fgf1  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"vCM1","Spp1+Gpnmb+MØ","Vegfa","Flt1",0.305376943216431,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"vCM2","Spp1+Gpnmb+MØ","Vegfa","Flt1",0.296588280514759,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"vCM3","Spp1+Gpnmb+MØ","Vegfa","Flt1",0.292621711205732,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"vCM4","Spp1+Gpnmb+MØ","Vegfa","Flt1",0.109227671100414,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"B_mem","Spp1+Gpnmb+MØ","Vegfb","Flt1",0.0316324077452186,0,"VEGFB_VEGFR1","Vegfb  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"DC","Spp1+Gpnmb+MØ","Vegfb","Flt1",0.062029067876092,0,"VEGFB_VEGFR1","Vegfb  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"gdT","Spp1+Gpnmb+MØ","Vegfb","Flt1",0.0218748808635153,0,"VEGFB_VEGFR1","Vegfb  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"vCM1","Spp1+Gpnmb+MØ","Vegfb","Flt1",0.0924216252897269,0,"VEGFB_VEGFR1","Vegfb  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"vCM2","Spp1+Gpnmb+MØ","Vegfb","Flt1",0.0901794499912495,0,"VEGFB_VEGFR1","Vegfb  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"vCM3","Spp1+Gpnmb+MØ","Vegfb","Flt1",0.0987569173896651,0,"VEGFB_VEGFR1","Vegfb  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"Ccr2+MHCII+MØ","gdT","Igf1","Igf1r",0.0227262318486344,0.04,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MHCII+MØtr","gdT","Igf1","Igf1r",0.0340368962586307,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MØinf","gdT","Igf1","Igf1r",0.0192919271627724,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"NK","gdT","Igf1","Igf1r",0.0136999876672352,0.01,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"TLF+MØ","gdT","Igf1","Igf1r",0.0344498120494031,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"Ccr2+MHCII+MØ","vCM1","Igf1","Igf1r",0.136660989640852,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MHCII+MØtr","vCM1","Igf1","Igf1r",0.173066266924538,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MØinf","vCM1","Igf1","Igf1r",0.114673718794723,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"NK","vCM1","Igf1","Igf1r",0.0810664623957745,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"Spp1+Gpnmb+MØ","vCM1","Igf1","Igf1r",0.10953899640236,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"TLF+MØ","vCM1","Igf1","Igf1r",0.172555676603212,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"gdT","vCM1","Igf1","Igf1r",0.123419318788331,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"Ccr2+MHCII+MØ","vCM2","Igf1","Igf1r",0.16893173463244,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MHCII+MØtr","vCM2","Igf1","Igf1r",0.202805492983648,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MØinf","vCM2","Igf1","Igf1r",0.14117499534513,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"NK","vCM2","Igf1","Igf1r",0.0996435328580411,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"Spp1+Gpnmb+MØ","vCM2","Igf1","Igf1r",0.136417214006398,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"TLF+MØ","vCM2","Igf1","Igf1r",0.201352678281608,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"gdT","vCM2","Igf1","Igf1r",0.14801895940426,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"Ccr2+MHCII+MØ","vCM3","Igf1","Igf1r",0.0473985774074987,0.01,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MHCII+MØtr","vCM3","Igf1","Igf1r",0.0707656733340352,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"MØinf","vCM3","Igf1","Igf1r",0.0402278022869876,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"NK","vCM3","Igf1","Igf1r",0.0285651490461181,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"Spp1+Gpnmb+MØ","vCM3","Igf1","Igf1r",0.0372278748853451,0.04,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"TLF+MØ","vCM3","Igf1","Igf1r",0.0716021508476903,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"gdT","vCM3","Igf1","Igf1r",0.0467782904245281,0.01,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"Ccr2+MHCII+MØ","ILC","Igf1","ITGAV_ITGB3",0.0655934199365877,0,"IGF1_ITGAV_ITGB3","Igf1  - (Itgav+Itgb3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"MHCII+MØtr","ILC","Igf1","ITGAV_ITGB3",0.0944842859227373,0,"IGF1_ITGAV_ITGB3","Igf1  - (Itgav+Itgb3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"MØinf","ILC","Igf1","ITGAV_ITGB3",0.0555404527240071,0,"IGF1_ITGAV_ITGB3","Igf1  - (Itgav+Itgb3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"NK","ILC","Igf1","ITGAV_ITGB3",0.0394022781509619,0,"IGF1_ITGAV_ITGB3","Igf1  - (Itgav+Itgb3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"Spp1+Gpnmb+MØ","ILC","Igf1","ITGAV_ITGB3",0.0517305168732691,0,"IGF1_ITGAV_ITGB3","Igf1  - (Itgav+Itgb3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"TLF+MØ","ILC","Igf1","ITGAV_ITGB3",0.0952738856427916,0,"IGF1_ITGAV_ITGB3","Igf1  - (Itgav+Itgb3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"gdT","ILC","Igf1","ITGAV_ITGB3",0.0635332413369925,0,"IGF1_ITGAV_ITGB3","Igf1  - (Itgav+Itgb3)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"NK","Ly6ChiMo","Ccl5","Ccr1",0.154686835678326,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
